code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
FFF,2014J,627476,M,South East Region,Lower Than A Level,0-10%,35-55,5,400,N,Pass
BBB,2013B,2540871,M,Ireland,Post Graduate Qualification,50-60%,0-35,0,130,N,Pass
FFF,2013J,601370,M,West Midlands Region,No Formal quals,60-70%,35-55,0,60,N,Pass
FFF,2013B,674541,F,North Region,Lower Than A Level,30-40%,0-35,5,175,N,Fail
BBB,2013J,187663,F,Scotland,HE Qualification,20-30%,0-35,1,190,N,Pass
BBB,2014J,549601,M,South East Region,A Level or Equivalent,90-100%,35-55,4,190,N,Distinction
GGG,2014B,305373,F,Scotland,A Level or Equivalent,30-40%,35-55,5,655,N,Fail
BBB,2013J,685964,M,Yorkshire Region,A Level or Equivalent,80-90%,55<=,1,170,Y,Pass
GGG,2014J,165421,M,South Region,Lower Than A Level,30-40%,0-35,2,100,N,Distinction
GGG,2014J,640712,F,London Region,A Level or Equivalent,0-10%,35-55,0,90,N,Distinction
BBB,2013J,626549,F,South Region,Post Graduate Qualification,60-70%,35-55,1,255,Y,Fail
FFF,2014J,615299,M,North Western Region,A Level or Equivalent,30-40%,0-35,4,120,N,Pass
EEE,2013B,644974,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,200,Y,Pass
AAA,2014B,38711,F,West Midlands Region,A Level or Equivalent,60-70%,35-55,1,255,N,Fail
BBB,2014B,587226,F,North Region,Post Graduate Qualification,80-90%,35-55,5,110,Y,Pass
CCC,2013B,681150,M,North Region,No Formal quals,0-10%,0-35,4,50,N,Pass
DDD,2014J,647967,M,East Anglian Region,Lower Than A Level,0-10%,0-35,5,85,N,Pass
DDD,2014B,637788,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,90,N,Fail
FFF,2013J,608827,M,Scotland,HE Qualification,20-30%,35-55,5,75,N,Pass
FFF,2013B,566185,M,South West Region,Lower Than A Level,60-70%,35-55,1,100,N,Pass
EEE,2013B,335607,F,South East Region,HE Qualification,50-60%,55<=,6,70,Y,Fail
DDD,2013J,545146,M,East Anglian Region,Post Graduate Qualification,60-70%,55<=,1,70,N,Fail
DDD,2014J,641881,M,East Midlands Region,Lower Than A Level,90-100%,35-55,0,220,N,Fail
DDD,2013J,599812,F,South Region,HE Qualification,60-70%,0-35,1,155,N,Fail
AAA,2013J,642493,F,Yorkshire Region,A Level or Equivalent,0-10%,55<=,2,50,Y,Pass
DDD,2013B,559707,M,South Region,No Formal quals,0-10%,35-55,1,480,N,Distinction
AAA,2014B,2552672,F,Ireland,Lower Than A Level,90-100%,55<=,0,55,Y,Fail
FFF,2013J,553576,M,South West Region,Lower Than A Level,70-80%,55<=,5,40,N,Fail
EEE,2013B,644828,M,London Region,HE Qualification,20-30%,55<=,2,310,Y,Pass
EEE,2014J,589001,M,East Anglian Region,Lower Than A Level,70-80%,55<=,0,150,Y,Fail
AAA,2013B,443055,M,Yorkshire Region,Lower Than A Level,40-50%,35-55,3,85,N,Withdrawn
CCC,2014J,592854,F,East Anglian Region,Lower Than A Level,10-20,35-55,5,145,N,Fail
GGG,2013J,563845,M,South West Region,A Level or Equivalent,60-70%,55<=,0,115,Y,Distinction
EEE,2014B,490768,M,West Midlands Region,Lower Than A Level,0-10%,0-35,6,60,Y,Distinction
AAA,2014J,345442,F,South Region,No Formal quals,0-10%,35-55,2,90,N,Pass
BBB,2014B,364073,M,Yorkshire Region,HE Qualification,10-20,35-55,4,180,Y,Withdrawn
FFF,2013J,599056,M,Ireland,Lower Than A Level,90-100%,0-35,5,210,N,Fail
FFF,2014B,514981,F,Scotland,A Level or Equivalent,N/A,0-35,6,180,N,Distinction
EEE,2014B,656436,F,East Anglian Region,No Formal quals,50-60%,35-55,2,325,N,Withdrawn
BBB,2014B,418325,F,Yorkshire Region,A Level or Equivalent,90-100%,35-55,6,300,N,Pass
EEE,2014B,547155,F,West Midlands Region,Lower Than A Level,0-10%,0-35,2,150,Y,Fail
DDD,2014B,646891,M,South Region,A Level or Equivalent,10-20,55<=,2,60,N,Withdrawn
FFF,2014J,266524,M,London Region,A Level or Equivalent,10-20,0-35,5,255,N,Pass
CCC,2013J,154191,M,South Region,A Level or Equivalent,30-40%,0-35,3,255,N,Fail
CCC,2013B,577867,M,Wales,A Level or Equivalent,60-70%,0-35,0,140,Y,Pass
GGG,2014J,527227,M,East Anglian Region,HE Qualification,0-10%,55<=,5,85,N,Withdrawn
EEE,2013J,153687,M,Yorkshire Region,A Level or Equivalent,10-20,55<=,0,110,Y,Pass
BBB,2013B,443731,F,South West Region,Lower Than A Level,30-40%,55<=,6,235,Y,Distinction
FFF,2014B,685565,F,North Western Region,Lower Than A Level,0-10%,35-55,2,95,N,Distinction
BBB,2013B,2340165,F,South West Region,A Level or Equivalent,80-90%,55<=,5,80,N,Withdrawn
EEE,2014J,655981,M,South Region,A Level or Equivalent,N/A,0-35,4,105,N,Withdrawn
GGG,2013J,569994,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,4,315,N,Fail
FFF,2014J,575066,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,6,235,N,Pass
BBB,2014B,345257,M,North Western Region,HE Qualification,40-50%,0-35,5,80,N,Distinction
AAA,2014J,642075,F,South Region,A Level or Equivalent,30-40%,55<=,1,55,Y,Distinction
GGG,2014B,571630,F,South East Region,A Level or Equivalent,90-100%,35-55,6,105,N,Distinction
FFF,2014B,626448,F,Scotland,A Level or Equivalent,30-40%,0-35,2,45,N,Pass
DDD,2014J,646498,M,South East Region,Lower Than A Level,0-10%,55<=,4,255,N,Pass
BBB,2014B,313246,M,West Midlands Region,HE Qualification,0-10%,0-35,5,270,Y,Distinction
AAA,2014B,581332,M,South Region,HE Qualification,0-10%,0-35,5,330,N,Pass
AAA,2014J,685602,F,South East Region,No Formal quals,20-30%,0-35,5,540,N,Withdrawn
BBB,2013J,158707,F,Wales,A Level or Equivalent,40-50%,0-35,0,585,N,Distinction
GGG,2013J,545124,F,South Region,A Level or Equivalent,20-30%,0-35,2,270,N,Pass
EEE,2014J,694951,F,East Midlands Region,HE Qualification,10-20,35-55,4,430,N,Fail
FFF,2014B,607443,M,London Region,Post Graduate Qualification,70-80%,35-55,1,155,N,Withdrawn
BBB,2014J,687206,F,East Anglian Region,A Level or Equivalent,20-30%,55<=,4,145,N,Withdrawn
GGG,2013B,633477,M,South East Region,No Formal quals,80-90%,35-55,3,155,N,Pass
BBB,2013J,383907,F,North Region,A Level or Equivalent,30-40%,35-55,0,390,N,Distinction
BBB,2014J,600094,M,Wales,Lower Than A Level,40-50%,0-35,0,655,N,Pass
GGG,2013J,464755,F,London Region,HE Qualification,50-60%,55<=,5,205,N,Withdrawn
GGG,2013J,410838,M,South East Region,Lower Than A Level,30-40%,0-35,0,120,Y,Distinction
GGG,2014B,315633,F,Wales,Post Graduate Qualification,70-80%,0-35,4,80,Y,Distinction
BBB,2014B,2464386,M,North Western Region,Lower Than A Level,40-50%,0-35,6,430,Y,Fail
CCC,2014J,472911,M,Scotland,Post Graduate Qualification,50-60%,0-35,5,270,Y,Pass
GGG,2013J,601862,F,North Western Region,HE Qualification,30-40%,35-55,4,655,N,Distinction
GGG,2014J,1782665,M,North Western Region,A Level or Equivalent,30-40%,55<=,3,30,Y,Pass
EEE,2013B,530159,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,4,40,Y,Withdrawn
FFF,2013J,2412967,F,North Region,A Level or Equivalent,90-100%,0-35,1,85,N,Pass
BBB,2014B,622330,M,London Region,A Level or Equivalent,20-30%,55<=,2,345,N,Fail
BBB,2013J,512852,F,Wales,Lower Than A Level,20-30%,0-35,6,70,Y,Pass
DDD,2014J,1934047,F,South Region,A Level or Equivalent,50-60%,35-55,5,80,Y,Withdrawn
GGG,2014J,546912,F,Wales,Lower Than A Level,70-80%,0-35,6,90,Y,Distinction
DDD,2013B,142339,F,Scotland,A Level or Equivalent,90-100%,0-35,1,50,N,Distinction
BBB,2014J,695919,F,South Region,A Level or Equivalent,10-20,35-55,0,235,N,Distinction
AAA,2014B,652571,M,South West Region,A Level or Equivalent,N/A,55<=,0,255,Y,Fail
GGG,2014J,561953,M,Ireland,HE Qualification,40-50%,35-55,4,215,N,Distinction
BBB,2014B,680938,F,West Midlands Region,HE Qualification,30-40%,55<=,5,220,N,Pass
BBB,2014B,599161,M,South East Region,Lower Than A Level,10-20,0-35,4,250,Y,Withdrawn
GGG,2014B,604574,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,1,155,Y,Pass
BBB,2014B,598963,F,West Midlands Region,HE Qualification,40-50%,0-35,4,220,Y,Fail
CCC,2014B,1473878,M,Scotland,A Level or Equivalent,90-100%,0-35,0,145,N,Distinction
GGG,2013J,628054,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,4,240,Y,Pass
DDD,2014B,580317,F,East Midlands Region,A Level or Equivalent,N/A,35-55,2,55,N,Withdrawn
DDD,2014B,2192061,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,6,55,Y,Withdrawn
CCC,2013J,82817,F,North Western Region,Lower Than A Level,70-80%,0-35,1,170,N,Fail
BBB,2013J,528424,M,East Anglian Region,No Formal quals,40-50%,0-35,0,480,N,Withdrawn
CCC,2014B,622330,M,North Western Region,A Level or Equivalent,90-100%,35-55,0,200,N,Withdrawn
CCC,2014B,363990,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,5,50,Y,Pass
GGG,2013J,340911,M,Scotland,Lower Than A Level,0-10%,35-55,4,110,Y,Fail
DDD,2013J,581779,M,East Midlands Region,Lower Than A Level,10-20,0-35,2,360,Y,Pass
BBB,2014B,602026,M,South East Region,Lower Than A Level,30-40%,35-55,6,45,N,Fail
DDD,2013B,409766,F,South Region,Lower Than A Level,50-60%,35-55,4,155,Y,Pass
DDD,2013J,644993,F,Wales,Post Graduate Qualification,70-80%,55<=,1,220,N,Pass
GGG,2014J,2436584,M,South West Region,Post Graduate Qualification,0-10%,0-35,5,50,N,Withdrawn
FFF,2013J,497102,M,East Midlands Region,HE Qualification,0-10%,35-55,0,50,Y,Fail
FFF,2014J,587099,M,East Midlands Region,HE Qualification,0-10%,35-55,2,390,N,Distinction
BBB,2014J,597627,M,South West Region,Lower Than A Level,60-70%,35-55,5,235,N,Withdrawn
GGG,2014J,237953,F,Scotland,No Formal quals,30-40%,0-35,1,60,N,Pass
BBB,2014J,597871,M,Yorkshire Region,No Formal quals,40-50%,0-35,0,150,Y,Pass
FFF,2013J,419223,F,Scotland,No Formal quals,70-80%,0-35,6,40,N,Pass
FFF,2013B,2191588,F,West Midlands Region,Post Graduate Qualification,50-60%,55<=,2,655,N,Pass
CCC,2013J,576516,F,South West Region,Lower Than A Level,70-80%,35-55,5,150,Y,Withdrawn
BBB,2014B,470733,M,West Midlands Region,Lower Than A Level,90-100%,0-35,0,140,N,Pass
BBB,2013J,634383,F,North Region,HE Qualification,60-70%,35-55,6,90,N,Pass
FFF,2014J,577721,M,West Midlands Region,A Level or Equivalent,40-50%,35-55,0,160,N,Withdrawn
DDD,2013B,2688202,F,Scotland,Lower Than A Level,40-50%,55<=,0,150,Y,Withdrawn
GGG,2014J,590540,M,North Western Region,Post Graduate Qualification,10-20,55<=,3,140,N,Withdrawn
BBB,2014J,577764,M,South Region,A Level or Equivalent,90-100%,35-55,5,235,N,Fail
BBB,2014B,1625718,M,Wales,Lower Than A Level,0-10%,35-55,3,90,N,Fail
CCC,2013J,1871306,F,South East Region,A Level or Equivalent,40-50%,0-35,3,105,Y,Distinction
CCC,2013J,266097,M,North Western Region,A Level or Equivalent,10-20,55<=,0,430,N,Withdrawn
FFF,2014B,85216,M,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,480,N,Pass
FFF,2014B,642879,F,South West Region,Lower Than A Level,0-10%,0-35,6,95,N,Fail
AAA,2014B,572589,M,North Region,Post Graduate Qualification,30-40%,35-55,0,655,N,Fail
GGG,2014J,364920,F,Scotland,Lower Than A Level,50-60%,0-35,0,105,N,Pass
DDD,2014J,648898,F,Scotland,A Level or Equivalent,50-60%,0-35,5,235,N,Pass
BBB,2013B,442745,F,West Midlands Region,HE Qualification,0-10%,0-35,5,150,N,Fail
FFF,2014J,635564,F,South West Region,A Level or Equivalent,80-90%,55<=,1,190,N,Withdrawn
CCC,2013B,548969,F,South Region,A Level or Equivalent,70-80%,0-35,6,215,N,Fail
BBB,2013B,2507842,F,South Region,Lower Than A Level,90-100%,35-55,0,90,Y,Pass
DDD,2013J,2360071,M,North Western Region,A Level or Equivalent,40-50%,55<=,0,240,N,Pass
DDD,2014B,524128,F,South East Region,A Level or Equivalent,90-100%,55<=,5,200,N,Withdrawn
FFF,2013J,614562,M,North Western Region,Lower Than A Level,20-30%,35-55,6,160,N,Pass
FFF,2013J,174487,M,Wales,Lower Than A Level,40-50%,35-55,1,210,Y,Withdrawn
BBB,2013J,625838,M,West Midlands Region,No Formal quals,10-20,35-55,0,55,Y,Pass
GGG,2014B,540160,F,Scotland,A Level or Equivalent,10-20,0-35,6,225,N,Pass
GGG,2013J,634616,M,South West Region,A Level or Equivalent,N/A,55<=,2,330,N,Pass
FFF,2013B,684632,M,East Midlands Region,A Level or Equivalent,0-10%,55<=,4,100,N,Pass
DDD,2013J,491757,M,London Region,Lower Than A Level,40-50%,55<=,5,225,N,Pass
BBB,2013J,566133,M,South West Region,No Formal quals,10-20,55<=,6,255,N,Pass
BBB,2014J,477451,F,Scotland,Post Graduate Qualification,10-20,35-55,6,110,N,Fail
EEE,2013J,1663815,M,North Western Region,Post Graduate Qualification,10-20,35-55,0,190,Y,Distinction
GGG,2014J,581922,M,London Region,Lower Than A Level,10-20,0-35,2,120,N,Fail
AAA,2014J,575473,M,Wales,A Level or Equivalent,90-100%,55<=,4,30,N,Withdrawn
GGG,2014B,649542,M,North Region,A Level or Equivalent,80-90%,55<=,0,195,N,Distinction
EEE,2013J,397470,F,South East Region,Lower Than A Level,40-50%,55<=,5,60,N,Pass
FFF,2014B,548296,M,North Western Region,No Formal quals,30-40%,55<=,5,300,N,Pass
CCC,2014B,2387566,M,London Region,No Formal quals,0-10%,35-55,0,55,N,Withdrawn
BBB,2014J,603012,F,South West Region,Lower Than A Level,10-20,35-55,5,180,Y,Distinction
EEE,2014J,485282,M,Yorkshire Region,A Level or Equivalent,60-70%,35-55,6,90,N,Withdrawn
BBB,2013B,623321,M,South Region,HE Qualification,80-90%,55<=,2,270,N,Distinction
BBB,2013J,567145,F,Wales,Lower Than A Level,30-40%,35-55,5,130,Y,Pass
GGG,2014B,579098,F,North Region,A Level or Equivalent,90-100%,0-35,6,280,Y,Fail
FFF,2013J,570692,F,North Western Region,Lower Than A Level,30-40%,0-35,1,160,N,Pass
EEE,2013J,637338,F,Ireland,Lower Than A Level,50-60%,0-35,1,345,Y,Pass
FFF,2014J,646891,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,1,300,Y,Withdrawn
BBB,2013J,635774,M,Wales,A Level or Equivalent,50-60%,35-55,5,120,N,Pass
GGG,2013B,507375,M,East Anglian Region,Post Graduate Qualification,40-50%,0-35,4,145,Y,Fail
FFF,2014J,613135,M,South Region,Lower Than A Level,90-100%,55<=,6,655,N,Fail
BBB,2014B,628293,F,Scotland,HE Qualification,90-100%,55<=,5,65,Y,Withdrawn
DDD,2014J,1991903,M,South Region,HE Qualification,20-30%,55<=,1,310,Y,Distinction
FFF,2013J,371019,M,Ireland,A Level or Equivalent,60-70%,0-35,2,40,N,Withdrawn
EEE,2014J,646314,F,Ireland,A Level or Equivalent,50-60%,35-55,6,120,N,Fail
BBB,2014B,577069,M,West Midlands Region,A Level or Equivalent,N/A,35-55,0,180,Y,Distinction
BBB,2014B,1919940,F,North Region,A Level or Equivalent,90-100%,0-35,0,150,N,Pass
BBB,2013B,651048,F,West Midlands Region,No Formal quals,0-10%,0-35,0,630,N,Fail
AAA,2013B,583215,M,North Western Region,No Formal quals,60-70%,35-55,2,60,N,Withdrawn
BBB,2013B,626469,M,Yorkshire Region,A Level or Equivalent,80-90%,35-55,0,165,Y,Fail
EEE,2013J,2344216,F,South West Region,A Level or Equivalent,30-40%,35-55,3,430,Y,Withdrawn
GGG,2014J,681416,F,Yorkshire Region,A Level or Equivalent,20-30%,55<=,5,205,N,Pass
AAA,2013B,585445,F,South East Region,No Formal quals,0-10%,0-35,5,155,N,Withdrawn
DDD,2013B,2019921,F,North Western Region,A Level or Equivalent,70-80%,55<=,0,170,N,Pass
BBB,2014J,437968,F,East Midlands Region,No Formal quals,20-30%,0-35,3,90,Y,Distinction
FFF,2014J,575199,F,Yorkshire Region,Post Graduate Qualification,70-80%,35-55,0,310,Y,Pass
AAA,2014B,2306519,F,East Midlands Region,HE Qualification,90-100%,0-35,5,30,N,Pass
CCC,2014J,533523,M,North Western Region,Lower Than A Level,40-50%,0-35,6,200,Y,Pass
DDD,2013J,590370,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,210,N,Distinction
CCC,2013B,294929,F,South Region,No Formal quals,20-30%,0-35,5,130,N,Distinction
BBB,2013J,568775,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,90,Y,Withdrawn
GGG,2013J,604559,F,London Region,HE Qualification,60-70%,0-35,0,145,N,Withdrawn
FFF,2014B,379234,F,East Midlands Region,Lower Than A Level,10-20,55<=,1,105,N,Fail
BBB,2013J,654258,F,East Anglian Region,No Formal quals,40-50%,55<=,2,180,N,Pass
FFF,2014B,560444,M,Wales,A Level or Equivalent,30-40%,55<=,0,120,Y,Fail
EEE,2014J,324268,M,North Western Region,No Formal quals,0-10%,55<=,6,150,Y,Pass
GGG,2013J,2057105,M,South Region,A Level or Equivalent,30-40%,0-35,0,50,Y,Pass
DDD,2014B,383303,M,Scotland,A Level or Equivalent,20-30%,0-35,5,105,N,Withdrawn
GGG,2013B,693606,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,4,270,N,Distinction
DDD,2014J,695759,M,Wales,Lower Than A Level,70-80%,35-55,6,170,N,Distinction
DDD,2013B,572870,M,London Region,Lower Than A Level,N/A,35-55,6,360,N,Pass
BBB,2014B,1879321,F,North Region,Lower Than A Level,0-10%,0-35,5,175,N,Withdrawn
FFF,2013J,623707,M,East Anglian Region,No Formal quals,50-60%,0-35,3,70,N,Pass
GGG,2014B,588796,F,North Western Region,Lower Than A Level,30-40%,0-35,0,255,N,Fail
AAA,2014J,626352,F,North Western Region,Post Graduate Qualification,40-50%,0-35,6,315,Y,Fail
EEE,2014J,2250842,F,Wales,HE Qualification,40-50%,55<=,4,420,N,Withdrawn
FFF,2014B,368969,M,South West Region,Lower Than A Level,10-20,0-35,2,370,N,Withdrawn
BBB,2014J,649742,M,West Midlands Region,A Level or Equivalent,40-50%,35-55,4,255,N,Withdrawn
DDD,2013J,485885,F,Yorkshire Region,A Level or Equivalent,60-70%,55<=,4,310,Y,Fail
AAA,2013B,483136,F,East Midlands Region,A Level or Equivalent,50-60%,55<=,5,390,Y,Distinction
CCC,2013J,517269,F,East Midlands Region,HE Qualification,60-70%,55<=,1,400,Y,Fail
AAA,2013B,495522,M,Ireland,No Formal quals,80-90%,0-35,0,70,N,Pass
CCC,2013J,685096,F,Yorkshire Region,A Level or Equivalent,80-90%,0-35,5,420,N,Withdrawn
AAA,2014J,35001,F,North Western Region,Lower Than A Level,20-30%,0-35,2,480,N,Distinction
BBB,2013B,1621041,M,Scotland,HE Qualification,60-70%,55<=,0,155,N,Fail
AAA,2014J,584762,F,Wales,A Level or Equivalent,60-70%,0-35,5,70,Y,Pass
FFF,2014B,626159,M,Yorkshire Region,No Formal quals,30-40%,35-55,2,330,N,Pass
CCC,2014B,501869,M,London Region,A Level or Equivalent,20-30%,55<=,2,100,N,Withdrawn
FFF,2013B,345881,M,South Region,A Level or Equivalent,20-30%,55<=,5,270,N,Distinction
GGG,2013J,692962,F,Yorkshire Region,Lower Than A Level,70-80%,55<=,3,250,Y,Pass
BBB,2014J,391419,M,South West Region,Lower Than A Level,10-20,0-35,5,60,N,Withdrawn
AAA,2014J,469284,M,Yorkshire Region,HE Qualification,0-10%,55<=,0,225,N,Distinction
AAA,2013J,571757,M,South Region,HE Qualification,40-50%,0-35,2,105,Y,Pass
AAA,2014J,482117,F,London Region,HE Qualification,40-50%,55<=,3,205,N,Distinction
FFF,2014B,513349,F,London Region,HE Qualification,90-100%,0-35,6,200,N,Pass
FFF,2014B,630147,M,Wales,Lower Than A Level,20-30%,35-55,2,180,N,Distinction
BBB,2013B,2579683,F,North Region,Lower Than A Level,80-90%,0-35,4,250,N,Pass
FFF,2013B,575124,M,Scotland,Lower Than A Level,10-20,0-35,0,155,N,Withdrawn
BBB,2013J,694384,F,East Midlands Region,Post Graduate Qualification,80-90%,55<=,6,255,N,Fail
FFF,2014J,684250,M,West Midlands Region,HE Qualification,N/A,0-35,0,110,Y,Fail
FFF,2014J,77744,M,West Midlands Region,HE Qualification,80-90%,0-35,1,370,Y,Pass
DDD,2014J,612711,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,45,N,Fail
BBB,2013J,549690,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,3,195,N,Distinction
FFF,2013B,622164,F,East Anglian Region,Lower Than A Level,70-80%,35-55,5,205,Y,Pass
GGG,2014B,2456431,M,South Region,Lower Than A Level,40-50%,0-35,0,280,N,Pass
CCC,2013J,614129,M,West Midlands Region,Lower Than A Level,0-10%,55<=,2,235,Y,Withdrawn
DDD,2013B,592315,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,315,N,Withdrawn
FFF,2014J,2648611,F,Ireland,A Level or Equivalent,60-70%,0-35,6,45,N,Pass
CCC,2014J,1788974,F,East Anglian Region,A Level or Equivalent,10-20,55<=,5,60,N,Fail
GGG,2014J,697567,M,Wales,No Formal quals,50-60%,35-55,0,390,N,Withdrawn
GGG,2014B,612757,F,Scotland,Post Graduate Qualification,80-90%,35-55,1,220,N,Fail
BBB,2013J,645216,M,South West Region,A Level or Equivalent,20-30%,0-35,0,250,N,Pass
BBB,2013B,128965,F,Yorkshire Region,HE Qualification,90-100%,0-35,4,45,N,Withdrawn
BBB,2014B,500189,F,South West Region,A Level or Equivalent,80-90%,0-35,1,45,N,Pass
DDD,2013J,592124,M,East Anglian Region,Lower Than A Level,50-60%,0-35,2,585,N,Fail
GGG,2013J,592372,M,London Region,No Formal quals,N/A,0-35,6,300,N,Fail
GGG,2014B,611417,F,London Region,Post Graduate Qualification,40-50%,35-55,1,325,Y,Distinction
EEE,2013J,497410,M,East Anglian Region,A Level or Equivalent,80-90%,55<=,2,200,N,Pass
GGG,2014J,500585,M,South East Region,A Level or Equivalent,30-40%,35-55,0,40,N,Pass
FFF,2014J,560567,F,East Anglian Region,Post Graduate Qualification,90-100%,55<=,6,90,N,Fail
BBB,2013B,604204,F,Wales,Lower Than A Level,50-60%,35-55,4,255,N,Withdrawn
CCC,2013J,2341420,F,Scotland,A Level or Equivalent,30-40%,0-35,4,130,N,Pass
GGG,2014J,552485,M,West Midlands Region,No Formal quals,30-40%,55<=,2,255,N,Fail
GGG,2014J,614163,F,East Anglian Region,No Formal quals,N/A,0-35,1,65,N,Pass
BBB,2014B,679332,F,London Region,A Level or Equivalent,20-30%,35-55,4,100,N,Distinction
DDD,2013J,467580,M,Scotland,Lower Than A Level,10-20,0-35,1,420,N,Withdrawn
CCC,2013J,644025,M,East Anglian Region,Post Graduate Qualification,60-70%,35-55,2,325,N,Fail
BBB,2014B,623335,M,Scotland,Lower Than A Level,90-100%,0-35,0,150,N,Distinction
GGG,2013J,116763,F,South East Region,Post Graduate Qualification,10-20,0-35,5,210,Y,Distinction
FFF,2014J,234661,M,Ireland,Lower Than A Level,40-50%,0-35,5,90,N,Fail
FFF,2013B,621401,F,Scotland,Lower Than A Level,10-20,35-55,0,95,N,Pass
EEE,2013J,561905,M,Ireland,A Level or Equivalent,0-10%,55<=,4,95,N,Pass
CCC,2013B,696275,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,360,Y,Distinction
CCC,2014B,633219,M,East Anglian Region,HE Qualification,60-70%,35-55,1,355,Y,Withdrawn
BBB,2014B,1926668,M,Yorkshire Region,Lower Than A Level,70-80%,55<=,0,30,N,Distinction
BBB,2014J,308982,F,East Anglian Region,A Level or Equivalent,50-60%,55<=,2,150,Y,Withdrawn
AAA,2014J,648448,M,Scotland,Post Graduate Qualification,30-40%,35-55,5,255,N,Pass
AAA,2014B,589029,M,North Western Region,No Formal quals,30-40%,35-55,1,175,N,Fail
BBB,2014J,633942,M,North Western Region,A Level or Equivalent,0-10%,55<=,6,90,N,Pass
CCC,2014J,696128,F,West Midlands Region,A Level or Equivalent,50-60%,55<=,4,40,N,Distinction
